Index, Year, Title, Artist, Col1, 'Col2', 'Col3', 'Col4', 'Col5'
118,2021-08-24,"Passion (Extended 12 Mix) [Extended 12 Mix]","Netzwerk",https://www.shazam.com/track/57917274/passion-extended-12-mix-extended-12-mix,57917274
119,2021-08-24,"Against All Odds (Take a Look at Me Now)","Phil Collins",https://www.shazam.com/track/264491/against-all-odds-take-a-look-at-me-now,40583275
120,2021-08-23,"Unchained Melody","The Righteous Brothers",https://www.shazam.com/track/61082983/unchained-melody,61082983
121,2021-08-22,"'74-'75","The Connells",https://www.shazam.com/track/10221440/74-75,10221440
122,2021-08-22,"Anywhere for You","John Martin",https://www.shazam.com/track/105674908/anywhere-for-you,105674908
123,2021-08-21,"Adore","Jasmine Thompson",https://www.shazam.com/track/267614269/adore,267614269
124,2021-08-21,"Love Yourself","Justin Bieber",https://www.shazam.com/track/296831279/love-yourself,296831279
125,2021-08-20,"Take On Me","a-ha",https://www.shazam.com/track/60695704/take-on-me,60695704
126,2021-08-19,"Dreams (Will Come Alive)","2 Brothers On the 4th Floor",https://www.shazam.com/track/55335001/dreams-will-come-alive,55335001
127,2021-08-18,"Love to Go","Lost Frequencies, Zonderling & Kelvin Jones",https://www.shazam.com/track/527610583/love-to-go,527610583
128,2021-08-17,"Hanno Ucciso L'uomo Ragno","883",https://www.shazam.com/track/20148754/hanno-ucciso-luomo-ragno,20148754
129,2021-08-17,"Surrender (Birretta Edit)","The Soundlovers",https://www.shazam.com/track/20075220/surrender-birretta-edit,20075220
130,2021-08-17,"I Wanna Know (feat. Nico & Vinz)","Alesso",https://www.shazam.com/track/314931890/i-wanna-know-feat-nico-vinz,314931890
131,2021-08-17,"I maschi","Gianna Nannini",https://www.shazam.com/track/3128243/i-maschi,3128243
132,2021-08-17,"Farfallina","Luca Carboni",https://www.shazam.com/track/3065908/farfallina,3065908
133,2021-08-16,"MI FAI IMPAZZIRE","BLANCO & Sfera Ebbasta",https://www.shazam.com/track/573853700/mi-fai-impazzire,573853700
134,2021-08-16,"L'ultima notte","ARIETE",https://www.shazam.com/track/567585322/lultima-notte,567585322
135,2021-08-16,"Like a Prayer","Madonna",https://www.shazam.com/track/223513/like-a-prayer,223513
136,2021-08-13,"Life","Des'ree",https://www.shazam.com/track/10246359/life,10246359
137,2021-08-12,"Inner Smile","Texas",https://www.shazam.com/track/216893/inner-smile,216893
138,2021-08-12,"E Tu","Claudio Baglioni",https://www.shazam.com/track/67813579/e-tu,67813579
139,2021-08-12,"International Love (feat. Chris Brown)","Pitbull",https://www.shazam.com/track/61858958/international-love-feat-chris-brown,61858958
140,2021-08-12,"Belong (Extended Mix)","Axwell & Shapov",https://www.shazam.com/track/325541298/belong-extended-mix,325541298
141,2021-08-12,"Fields Of Gold","Sting",https://www.shazam.com/track/232122/fields-of-gold,232122
142,2021-08-12,"Where Is the Love?","Black Eyed Peas & Justin Timberlake",https://www.shazam.com/track/85320377/where-is-the-love,85320377
143,2021-08-11,"When You Say Nothing At All","Ronan Keating",https://www.shazam.com/track/10498790/when-you-say-nothing-at-all,10498790
144,2021-08-11,"Birds (feat. Elisa)","Imagine Dragons",https://www.shazam.com/track/445665422/birds-feat-elisa,445665422
145,2021-08-11,"Up (feat. Demi Lovato)","Olly Murs",https://www.shazam.com/track/156857516/up-feat-demi-lovato,233073913
146,2021-08-11,"Calling (Lose My Mind) [Radio Edit] [feat. Ryan Tedder]","Sebastian Ingrosso & Alesso",https://www.shazam.com/track/58275561/calling-lose-my-mind-radio-edit-feat-ryan-tedder,58275561
147,2021-08-10,"Ma Cherie (DJ Antoine vs. Mad Mark 2k12 Radio Edit) [feat. The Beat Shakers]","DJ Antoine",https://www.shazam.com/track/53959561/ma-ch%C3%A9rie-feat-the-beat-shakers-dj-antoine-mad-mark,93589889
148,2021-08-10,"Ma Cherie (DJ Antoine vs. Mad Mark 2k12 Radio Edit) [feat. The Beat Shakers]","DJ Antoine",https://www.shazam.com/track/53959561/ma-ch%C3%A9rie-feat-the-beat-shakers-dj-antoine-mad-mark,93589889
149,2021-08-09,"That's the Way It Is","Céline Dion",https://www.shazam.com/track/20144627/thats-the-way-it-is,20144627
150,2021-08-06,"Every Breath You Take","The Police",https://www.shazam.com/track/266407/every-breath-you-take,266407
151,2021-08-06,"Someone You Loved","Lewis Capaldi",https://www.shazam.com/track/445889608/someone-you-loved,445889608
152,2021-08-06,"Think About the Way","Ice MC",https://www.shazam.com/track/344515/think-about-the-way,344515
153,2021-08-06,"This Is What It Feels Like (feat. Trevor Guthrie)","Armin van Buuren",https://www.shazam.com/track/89020928/this-is-what-it-feels-like-feat-trevor-guthrie,89020928
154,2021-08-06,"Another Way (Tanzen Mix)","Gigi D'Agostino",https://www.shazam.com/track/10599737/another-way-tanzen-mix,10599737
155,2021-08-06,"Stop and Stare","OneRepublic",https://www.shazam.com/track/64058968/stop-and-stare,64058968
156,2021-08-06,"Viva Forever","Spice Girls",https://www.shazam.com/track/259431/viva-forever,259431
157,2021-08-05,"L'ultima notte","ARIETE",https://www.shazam.com/track/567585322/lultima-notte,567585322
158,2021-08-05,"Big Big World","Emilia",https://www.shazam.com/track/46940316/big-big-world,46940316
159,2021-08-05,"Master Rhythm","Club Royale",https://www.shazam.com/track/93942515/master-rhythm,93942515
160,2021-08-05,"One By One (feat. Sean Kingston)","DJ Katch",https://www.shazam.com/track/572430078/one-by-one-feat-sean-kingston,572430078
161,2021-08-05,"Hey, Soul Sister","Train",https://www.shazam.com/track/49944485/hey-soul-sister,49944485
162,2021-08-05,"Don't You Worry Child (feat. John Martin)","Swedish House Mafia",https://www.shazam.com/track/65687098/dont-you-worry-child-feat-john-martin,65687098
163,2021-08-05,"How Will I Know","Whitney Houston",https://www.shazam.com/track/5183159/how-will-i-know,5183159
164,2021-08-04,"Rebel Yell (feat. Krishane)","Klingande",https://www.shazam.com/track/406848924/rebel-yell,406848924
165,2021-08-04,"Welcome to My Life (Reception)","Hotel Saint George",https://www.shazam.com/track/58452465/welcome-to-my-life-reception,58452465
166,2021-08-04,"Human","The Killers",https://www.shazam.com/track/46769190/human,46769190
167,2021-08-04,"It's Like That","Run-DMC & Jason Nevins",https://www.shazam.com/track/10084103/its-like-that,10084103
168,2021-08-04,"I Will Always Love You","Whitney Houston",https://www.shazam.com/track/20144861/i-will-always-love-you,20144861
169,2021-08-04,"Children","Robert Miles",https://www.shazam.com/track/44251409/children,44251409
170,2021-08-03,"C'È Chi Dice No","Vasco Rossi",https://www.shazam.com/track/20111577/c%C3%A8-chi-dice-no,20111577
171,2021-08-02,"Rhythm Is a Dancer","Snap!",https://www.shazam.com/track/263124/rhythm-is-a-dancer,263124
172,2021-08-02,"If You Really Love Me (How Will I Know)","David Guetta, MistaJam & John Newman",https://www.shazam.com/track/575220450/if-you-really-love-me-how-will-i-know,575220450
173,2021-08-02,"I'll Fly With You (L'amour toujours)","Gigi D'Agostino",https://www.shazam.com/track/109994979/ill-fly-with-you-lamour-toujours,109994979
174,2021-08-02,"Bongo Cha Cha Cha","Goodboys",https://www.shazam.com/track/566142006/bongo-cha-cha-cha,566142006
175,2021-08-01,"Speechless (feat. Erika Sirola)","Robin Schulz",https://www.shazam.com/track/442995330/speechless-feat-erika-sirola,442995330
176,2021-08-01,"(I Can't Help) Falling In Love With You [Remastered]","UB40",https://www.shazam.com/track/5185692/i-cant-help-falling-in-love-with-you-remastered,5185692
177,2021-08-01,"Tu vivi nell'aria","Miani",https://www.shazam.com/track/514757247/tu-vivi-nellaria,514757247
178,2021-08-01,"EveryTime I Cry","Ava Max",https://www.shazam.com/track/570459438/everytime-i-cry,570459438
179,2021-08-01,"Glitter & Gold","Rebecca Ferguson",https://www.shazam.com/track/54029935/glitter-gold,54029935
180,2021-08-01,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental",https://www.shazam.com/track/403334787/these-days-feat-jess-glynne-macklemore-dan-caplen,408219006
